UNIVERSITY_ID,COURSE,UNIVERSITY_GPA,HS_GPA,Programs,MAJOR,Transfer,FULL_TITLE,Year,Gender,Generation,Semester,Term,URM
fb14ae70-96f5-4ed1-8517-7c5953ea53b3,RA3,2.681745213,3.8,Undergraduate,Major 1,New First-Year,Research Analytics Course Sample 3,Fourth,Male,Cont.Gen,Spring,Spring 2019,Non-URM
926bf2cb-7a0f-436c-8c6e-95f3d935ed79,RA3,3.987561592,4.3,Undergraduate,Major 1,New First-Year,Research Analytics Course Sample 3,Fourth,Male,Cont.Gen,Spring,Spring 2019,Non-URM
3a2e30e4-2243-43d1-bced-04ed9b940595,RA3,2.851364047,3.8,Undergraduate,Major 1,New First-Year,Research Analytics Course Sample 3,Fourth,Male,Cont.Gen,Spring,Spring 2019,Non-URM
149049ff-ff6d-40d5-914c-8876369d820f,RA3,2.813492082,3.7,Undergraduate,Major 1,New First-Year,Research Analytics Course Sample 3,Fourth,Female,First.Gen,Spring,Spring 2019,Non-URM
cc1f181f-81d5-4d48-b9d9-59f67f70fe3d,RA3,2.242841211,4.1,Undergraduate,Major 1,New First-Year,Research Analytics Course Sample 3,Third,Female,Cont.Gen,Spring,Spring 2019,Non-URM
9d1e698a-5526-467f-b68c-9c8792644a2b,RA2,3.118726595, ,Undergraduate,Major 38,New First-Year,Research Analytics Course Sample 2,UNCLASSIFIED,Male,Unknown,Spring,Spring 2019,URM
6f056a2b-6413-4daf-8b70-e3dfc4875347,RA2,2.492548224,3.4,Undergraduate,Major 16,New First-Year,Research Analytics Course Sample 2,Fourth,Male,First.Gen,Spring,Spring 2019,Non-URM
8acf766b-376b-4e84-826a-eb95ea7ea11c,RA2,2.110229893,4.3,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Third,Female,Cont.Gen,Spring,Spring 2019,Non-URM
3209794e-9c9d-4806-a352-4ebaff3c59c9,RA2,2.57913779,3.7,Undergraduate,Major 1,New First-Year,Research Analytics Course Sample 2,Fourth,Female,Cont.Gen,Spring,Spring 2019,Non-URM
f9910a84-4f25-48f6-a341-278ddcf02c34,RA2,3.879592562,4.1,Undergraduate,Major 34,New First-Year,Research Analytics Course Sample 2,Fourth,Female,Cont.Gen,Spring,Spring 2019,Non-URM
42046b4b-2e0c-4ffd-a3a6-6b4fdb5f4fa3,RA2,4.027321905,3.8,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Second,Male,Cont.Gen,Spring,Spring 2019,Non-URM
8f3d0a54-d984-4a25-99be-4e6dd0c2d3a8,RA2,3.254251513,3.9,Undergraduate,Major 33,New First-Year,Research Analytics Course Sample 2,Third,Female,Cont.Gen,Spring,Spring 2019,Non-URM
ba19bed1-7752-4d3e-8752-e020fd354f01,RA3,2.171612943,3.6,Undergraduate,Major 1,New First-Year,Research Analytics Course Sample 3,Third,Male,Cont.Gen,Spring,Spring 2019,Non-URM
730e572c-fd86-49e7-9671-8f543fea59c4,RA1,2.074831138,3,Undergraduate,Major 59,New First-Year,Research Analytics Course Sample 1,Second,Female,Cont.Gen,Spring,Spring 2019,Non-URM
dd8ac756-85ce-4f9e-83b7-6edc592845ab,RA3,3.133117504,3.6,Undergraduate,Major 4,New First-Year,Research Analytics Course Sample 3,Fourth,Female,Cont.Gen,Spring,Spring 2019,URM
30609a4b-ca16-4ac3-800f-341fb58f3432,RA3,3.249461966,3.8,Undergraduate,Major 1,New First-Year,Research Analytics Course Sample 3,Third,Female,Cont.Gen,Spring,Spring 2019,Non-URM
24b8c5d3-dce7-4cee-ab70-e8d7e94d09dc,RA3,2.55434898,3.2,Undergraduate,Major 33,New First-Year,Research Analytics Course Sample 3,Fourth,Male,Cont.Gen,Spring,Spring 2019,Non-URM
d5f6674e-1720-4203-bf4b-bba2f0ee8be4,RA3,2.947281903,3.8,Undergraduate,Major 1,New First-Year,Research Analytics Course Sample 3,Fourth,Female,Cont.Gen,Spring,Spring 2019,Non-URM
046f5cf8-176a-4c67-a25d-3deb6977c778,RA1,2.670295141,3.5,Undergraduate,Major 29,New First-Year,Research Analytics Course Sample 1,Third,Male,Cont.Gen,Spring,Spring 2019,Non-URM
aeeb273c-92da-4e25-8c5a-8366ca87ed33,RA1,2.619794535,3.5,Undergraduate,Major 5,New First-Year,Research Analytics Course Sample 1,Third,Female,Cont.Gen,Spring,Spring 2019,Non-URM
73f71e8a-c891-4ec9-94d2-a496f1ffd6cd,RA1,2.803350531, ,Undergraduate,Major 5,New Transfer,Research Analytics Course Sample 1,Fourth,Female,First.Gen,Spring,Spring 2019,URM
d673f376-4ba2-4a51-954d-c2f40e651106,RA1,, ,Undergraduate,Major 20,New Nondegree,Research Analytics Course Sample 1,First,Female,Unknown,Spring,Spring 2019,Non-URM
20a6df6d-fdc7-4d85-afaa-915886538ebd,RA1,2.293050678,2.9,Undergraduate,Major 60,New First-Year,Research Analytics Course Sample 1,First,Non-CisGender,Cont.Gen,Spring,Spring 2019,Non-URM
c5c8fc17-a2b9-4b0e-a191-a874a177d659,RA1,2.94814827,4,Undergraduate,Major 5,New First-Year,Research Analytics Course Sample 1,First,Female,First.Gen,Spring,Spring 2019,Non-URM
19d19479-200c-44a1-bba2-ff0dc56b8eeb,RA1,1.483899268,3.2,Undergraduate,Major 6,New First-Year,Research Analytics Course Sample 1,Fourth,Male,Cont.Gen,Spring,Spring 2019,Non-URM
620068fb-1d9b-43b6-a56d-852b380780a6,RA1,1.827348082,3.5,Undergraduate,Major 5,New Transfer,Research Analytics Course Sample 1,Fourth,Female,Cont.Gen,Spring,Spring 2019,Non-URM
dd6a5387-5550-4ce2-af47-61c3f7268f45,RA1,1.690444783,3,Undergraduate,Major 20,New First-Year,Research Analytics Course Sample 1,Second,Male,Unknown,Spring,Spring 2019,Non-URM
95d682b1-540b-46c3-8a7c-870bd632efee,RA1,2.078548215,3.8,Undergraduate,Major 41,New First-Year,Research Analytics Course Sample 1,Third,Male,Cont.Gen,Spring,Spring 2019,Non-URM
eb868143-2e9d-47c3-bede-f5dae1aacb10,RA3,2.475078504,3.7,Undergraduate,Major 1,New First-Year,Research Analytics Course Sample 3,Third,Female,First.Gen,Spring,Spring 2019,Non-URM
d3243b95-18b6-4633-9af2-72c5186b086f,RA3,2.014767674,3.8,Undergraduate,Major 1,New First-Year,Research Analytics Course Sample 3,Third,Female,Cont.Gen,Spring,Spring 2019,Non-URM
dd22021f-567f-4c45-b18c-96155e317d39,RA3,1.918692311,3.6,Undergraduate,Major 1,New First-Year,Research Analytics Course Sample 3,Third,Female,First.Gen,Spring,Spring 2019,Non-URM
b7c62262-2fad-4851-a899-0a370affa34b,RA3,1.966085856, ,Undergraduate,Major 1,New First-Year,Research Analytics Course Sample 3,Second,Female,Cont.Gen,Spring,Spring 2019,URM
8d7ebbe8-d8a7-471d-a7a9-bb2911688554,RA3,2.81232801,4,Undergraduate,Major 57,New First-Year,Research Analytics Course Sample 3,Second,Male,First.Gen,Spring,Spring 2019,Non-URM
6cae6319-fe9e-49d9-871c-209ab295de2e,RA2,3.073794373,4.2,Undergraduate,Major 16,New First-Year,Research Analytics Course Sample 2,Fourth,Male,First.Gen,Spring,Spring 2019,Non-URM
e806ab7d-fb16-4bc8-9eaa-c91ca8f29876,RA2,2.102065797,3.3,Undergraduate,Major 15,New First-Year,Research Analytics Course Sample 2,Third,Female,First.Gen,Spring,Spring 2019,Non-URM
5e9a5179-0ebe-45fd-a870-d55b360a60f1,RA2,3.202023921,4,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Third,Female,Cont.Gen,Spring,Spring 2019,Non-URM
3fad7271-2f36-4adb-9b06-4d8a8b9ca716,RA2,1.92900802,3.7,Undergraduate,Major 15,New First-Year,Research Analytics Course Sample 2,Second,Male,Cont.Gen,Spring,Spring 2019,Non-URM
6daf10ab-7e1e-46ef-b8a5-7bd903e5d528,RA2,2.779777618,3.9,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Second,Male,Cont.Gen,Spring,Spring 2019,Non-URM
f163cca3-31fb-4ded-8767-348bac221fce,RA2,3.214733413,3.8,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Third,Female,First.Gen,Spring,Spring 2019,Non-URM
f51b2ec9-8250-4690-a901-cf46606c2a8c,RA2,3.417698362,3.8,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Third,Female,First.Gen,Spring,Spring 2019,Non-URM
39a611fb-a039-48e8-88d7-501ab9e26e1f,RA2,2.468781368,4.2,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Second,Male,First.Gen,Spring,Spring 2019,Non-URM
ae5c31c1-8488-4567-a697-07a0c2df1614,RA2,2.00159744,4,Undergraduate,Major 15,New First-Year,Research Analytics Course Sample 2,Third,Female,First.Gen,Spring,Spring 2019,Non-URM
f8b2675b-fa80-4e2c-8142-86ed1fd59ca4,RA2,2.382607041,3.6,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Third,Female,Cont.Gen,Spring,Spring 2019,Non-URM
46a87b57-8eda-449e-85e5-a30722ec70ce,RA2,2.51685272,4.1,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Second,Male,First.Gen,Spring,Spring 2019,Non-URM
b8bbc272-b3bd-419b-9c9d-ce36cd87e13c,RA2,2.423976737,3.9,Undergraduate,Major 33,New First-Year,Research Analytics Course Sample 2,Third,Female,Cont.Gen,Spring,Spring 2019,Non-URM
2d13e513-6318-4be7-9b08-1010b2747427,RA2,3.190004501,3.9,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Second,Female,Cont.Gen,Spring,Spring 2019,URM
cf2d8911-a37d-4204-bae3-938fb2dc7538,RA2,3.098052115,4.3,Undergraduate,Major 15,New First-Year,Research Analytics Course Sample 2,Third,Female,Cont.Gen,Spring,Spring 2019,Non-URM
d3658290-289d-4352-8595-f42c7c8c2059,RA2,3.699341963, ,Graduate,Major 19,New Transfer,Research Analytics Course Sample 2,REGULAR_ADMIT,Female,Unknown,Spring,Spring 2019,Non-URM
a9225939-4e14-486d-8701-1d8cc37b6119,RA3,2.430945456, ,Undergraduate,Major 1,New First-Year,Research Analytics Course Sample 3,Third,Male,Unknown,Spring,Spring 2019,Non-URM
3938de71-272c-4d87-8e39-b1a4e3bfcddf,RA2,2.697281852,4.1,Undergraduate,Major 34,New First-Year,Research Analytics Course Sample 2,Third,Female,Unknown,Spring,Spring 2019,Non-URM
471da3f6-9da2-4a5f-a65e-3f8671729741,RA2,2.698103744,3.6,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Second,Male,Cont.Gen,Spring,Spring 2019,Non-URM
75577d29-dfbd-4ac8-949b-57e5308cfa2a,RA2,2.302784048,3.9,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Second,Male,Cont.Gen,Spring,Spring 2019,Non-URM
71225039-c768-446a-b8c7-c77d4bef6916,RA2,2.631595461,3.9,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Second,Female,Cont.Gen,Spring,Spring 2019,Non-URM
cc1a0d0a-8972-4c32-84f3-06e525b57b38,RA1,2.988639114,3.3,Undergraduate,Major 20,New First-Year,Research Analytics Course Sample 1,Second,Male,Cont.Gen,Spring,Spring 2019,Non-URM
edf2f422-45eb-48cb-a18a-af9319437de7,RA1,1.007183356,3.1,Undergraduate,Major 61,New First-Year,Research Analytics Course Sample 1,Fourth,Male,First.Gen,Spring,Spring 2019,URM
606c438c-ee9a-4b0f-abb9-a8bb3f565acf,RA1,1.579575013,3.2,Undergraduate,Major 5,New Transfer,Research Analytics Course Sample 1,Fourth,Female,First.Gen,Spring,Spring 2019,URM
dd51d479-edf8-48ae-8744-00b774175d8f,RA1,1.704480141, ,Undergraduate,Major 9,New Transfer,Research Analytics Course Sample 1,Second,Female,Unknown,Spring,Spring 2019,Non-URM
ce11c9b6-954b-4fc8-b93f-164c978516ae,RA1,2.88901626,3.7,Undergraduate,Major 62,New First-Year,Research Analytics Course Sample 1,Second,Female,Cont.Gen,Spring,Spring 2019,Non-URM
b2881465-edf8-409e-a16b-4731cbf8da80,RA1,1.511680423,2.9,Undergraduate,Major 5,New First-Year,Research Analytics Course Sample 1,First,Female,Cont.Gen,Spring,Spring 2019,Non-URM
d95ba8c8-2916-4c90-8dd9-a0f5c507f5e8,RA2,2.799445973,2.9,Undergraduate,Major 51,New First-Year,Research Analytics Course Sample 2,UNCLASSIFIED,Female,Cont.Gen,Spring,Spring 2019,Non-URM
8ff9c6a7-548c-433b-813e-d64e053d1a79,RA2,2.381789052,3.7,Undergraduate,Major 5,New First-Year,Research Analytics Course Sample 2,Fourth,Female,Cont.Gen,Spring,Spring 2019,Non-URM
c9cec1fe-ddbb-467d-94e2-ffe11dca1800,RA2,3.215581404,4.3,Undergraduate,Major 1,New First-Year,Research Analytics Course Sample 2,Fourth,Female,Cont.Gen,Spring,Spring 2019,Non-URM
1b6e8e13-28a0-4f44-8d2e-6a58d7549e19,RA2,2.173059065,3.3,Undergraduate,Major 15,New First-Year,Research Analytics Course Sample 2,Third,Female,Cont.Gen,Spring,Spring 2019,URM
32dc5ca8-262b-41ce-95ac-9f21fdbaa0e1,RA2,3.026398767,3.8,Undergraduate,Major 15,New First-Year,Research Analytics Course Sample 2,Second,Female,Cont.Gen,Spring,Spring 2019,Non-URM
ede221ab-aafe-4680-8420-f6ced29a5004,RA2,3.498663272, ,Undergraduate,Major 48,,Research Analytics Course Sample 2,UNCLASSIFIED,Female,Unknown,Spring,Spring 2019,Non-URM
93ec03f5-d2e5-4b90-b8ed-f142cb7c8d05,RA3,2.125271724,3.6,Undergraduate,Major 4,New First-Year,Research Analytics Course Sample 3,Third,Female,Cont.Gen,Spring,Spring 2019,Non-URM
882d0c60-597b-4247-be5f-4ffe5584f752,RA2,2.566297762,3.6,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Second,Male,Cont.Gen,Spring,Spring 2019,Non-URM
b34cb672-21af-47e6-aa6d-badfae6dd4a8,RA2,3.607659316,3.6,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Second,Female,Cont.Gen,Spring,Spring 2019,Non-URM
797c79bf-ccb2-45aa-9436-a0d3b14719b8,RA2,3.140684294,4.1,Undergraduate,Major 34,New First-Year,Research Analytics Course Sample 2,Third,Male,Cont.Gen,Spring,Spring 2019,Non-URM
01112316-181f-4fe8-9457-6fc25ff0f456,RA2,2.503449935,3.8,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Second,Male,Cont.Gen,Spring,Spring 2019,Non-URM
5fcfa9f9-a531-4242-b87e-05167404bc2b,RA2,2.008565352,4.2,Undergraduate,Major 15,New First-Year,Research Analytics Course Sample 2,Third,Female,First.Gen,Spring,Spring 2019,Non-URM
80027a23-d73f-44b1-8c4a-a5fb46875821,RA2,3.0049648,4,Undergraduate,Major 15,New First-Year,Research Analytics Course Sample 2,Second,Female,Cont.Gen,Spring,Spring 2019,Non-URM
7c901c32-b88e-4948-b8fb-3639bac8f7a6,RA2,2.897946248,3.7,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Second,Male,Cont.Gen,Spring,Spring 2019,Non-URM
a2e937d3-1cc6-4af7-8b59-9166e8cfb1dc,RA2,2.966339593,3.9,Undergraduate,Major 4,New First-Year,Research Analytics Course Sample 2,Third,Female,Cont.Gen,Spring,Spring 2019,Non-URM
47307ad1-543f-4306-8721-8dc7c78d7bc7,RA2,3.137680466,3.8,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Second,Female,Cont.Gen,Spring,Spring 2019,URM
624d43f2-7257-42b8-a1ea-fc71583e83db,RA2,3.284903784,4,Undergraduate,Major 16,New First-Year,Research Analytics Course Sample 2,Fourth,Female,Cont.Gen,Spring,Spring 2019,Non-URM
1e771d78-95ea-4cf1-ba74-f6a902a4cffa,RA2,3.4113892, ,Undergraduate,Major 34,New Transfer,Research Analytics Course Sample 2,Second,Female,Unknown,Spring,Spring 2019,Non-URM
bd646665-7162-44c3-ab2b-56c6841d3bf7,RA2,3.240221626,4.1,Undergraduate,Major 16,New First-Year,Research Analytics Course Sample 2,Third,Female,Cont.Gen,Spring,Spring 2019,Non-URM
39b495d0-29a4-43e9-b03e-c15d2de5d73a,RA2,2.194148023,3.6,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Second,Male,First.Gen,Spring,Spring 2019,Non-URM
b915aa2e-1bf4-4c81-a269-657ff133c4e6,RA1,2.069062763,3.7,Undergraduate,Major 21,New First-Year,Research Analytics Course Sample 1,First,Male,Cont.Gen,Spring,Spring 2019,Non-URM
3affc7f5-b38b-420d-8cdc-eae7af601576,RA1,1.780344734,2.8,Undergraduate,Major 20,New First-Year,Research Analytics Course Sample 1,First,Female,Cont.Gen,Spring,Spring 2019,Non-URM
bdbc964d-46e0-43ca-9639-d9241bfeab97,RA1,,3,Undergraduate,Major 11,New First-Year,Research Analytics Course Sample 1,First,Male,Cont.Gen,Spring,Spring 2019,Non-URM
ffb13b1e-8961-4abb-8737-e115efa171be,RA1,2.11126636, ,Undergraduate,Major 45,New Transfer,Research Analytics Course Sample 1,Third,Male,Cont.Gen,Spring,Spring 2019,Non-URM
55c085f5-1b12-4725-a3d2-bfb5a348e050,RA1,2.109871837, ,Undergraduate,Major 8,New First-Year,Research Analytics Course Sample 1,Second,Male,Unknown,Spring,Spring 2019,Non-URM
3c76b0c1-e77e-4d1e-9996-4bf8d1db8bc3,RA1,2.948965661,3.8,Undergraduate,Major 13,New First-Year,Research Analytics Course Sample 1,Fourth,Male,First.Gen,Spring,Spring 2019,Non-URM
40a46b82-ab22-4ed7-ab14-1e9762ec1741,RA1,2.389562149,3.1,Undergraduate,Major 46,New First-Year,Research Analytics Course Sample 1,Fourth,Male,Cont.Gen,Spring,Spring 2019,Non-URM
ae4dbabd-e211-4041-89f5-ea54b8595113,RA1,2.345676469,3.8,Undergraduate,Major 4,New First-Year,Research Analytics Course Sample 1,Third,Male,First.Gen,Spring,Spring 2019,Non-URM
649d6d60-858c-493a-8eb8-7b0b9878092c,RA1,1.998806493,3.2,Undergraduate,Major 5,New First-Year,Research Analytics Course Sample 1,Fourth,Male,Cont.Gen,Spring,Spring 2019,Non-URM
d49ea43a-6811-4254-86a2-78fdfac0d793,RA1,1.841746489,2.9,Undergraduate,Major 5,New First-Year,Research Analytics Course Sample 1,Third,Female,First.Gen,Spring,Spring 2019,URM
d852bd10-bcc8-45fb-ba04-6b3bc2eaa20e,RA1,2.47648999,3.3,Undergraduate,Major 5,New First-Year,Research Analytics Course Sample 1,First,Female,Cont.Gen,Spring,Spring 2019,Non-URM
aed87a52-91e5-48df-8a0d-eccccf5b0877,RA3,2.023799008,3.3,Undergraduate,Major 1,New First-Year,Research Analytics Course Sample 3,Fourth,Male,Cont.Gen,Spring,Spring 2019,URM
65327536-db70-486b-90e5-f4d8b7309b35,RA3,2.716839373,3.7,Undergraduate,Major 1,New First-Year,Research Analytics Course Sample 3,Fourth,Female,Cont.Gen,Spring,Spring 2019,Non-URM
7f4c79e5-64ff-41f6-a83e-f0bef3998133,RA3,4.003090533,3.8,Undergraduate,Major 1,New First-Year,Research Analytics Course Sample 3,Third,Female,Cont.Gen,Spring,Spring 2019,Non-URM
e707c4cb-fb9e-44c2-8e0b-705a4a8bfcab,RA2,2.986549625,4.1,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Second,Male,First.Gen,Spring,Spring 2019,Non-URM
b65c8734-d38c-4e85-90ef-7a72a6afaa83,RA2,3.577023072,3.8,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Third,Male,Cont.Gen,Spring,Spring 2019,Non-URM
77a897c5-90a2-4573-95c5-a70053e2cacd,RA2,3.062899194,3.8,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Third,Female,First.Gen,Spring,Spring 2019,Non-URM
7846c9ea-7b89-488c-8309-81b273d83a33,RA2,2.549467621,4,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Second,Female,First.Gen,Spring,Spring 2019,URM
b4cb7ba2-12fb-4701-8fb1-5b9889518f56,RA3,2.524502346, ,Undergraduate,Major 1,New Transfer,Research Analytics Course Sample 3,Third,Male,Cont.Gen,Spring,Spring 2019,Non-URM
4f21196b-f72c-42bd-8229-5674184f2a8a,RA2,2.808102912,3.8,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Third,Male,Cont.Gen,Spring,Spring 2019,Non-URM
80b31f94-fa2a-455c-bedf-5701ff8284f8,RA2,2.236069145,3.2,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Second,Male,Cont.Gen,Spring,Spring 2019,Non-URM
4339832f-b360-4720-8130-b13569e34518,RA1,2.437796701, ,Undergraduate,Major 77,New Transfer,Research Analytics Course Sample 1,Fourth,Female,Cont.Gen,Spring,Spring 2019,Non-URM
a13a7ef3-9a19-45a2-9733-7acb424ff7f2,RA1,2.000494541,1.6,Undergraduate,Major 21,New Transfer,Research Analytics Course Sample 1,Fourth,Male,First.Gen,Spring,Spring 2019,Non-URM
3787308a-9239-4b50-83b6-04f62c1e1b1d,RA1,2.860091157,3.7,Undergraduate,Major 7,New First-Year,Research Analytics Course Sample 1,First,Female,Cont.Gen,Spring,Spring 2019,Non-URM
2ae3b3fd-1834-4481-95f1-6124fe04eb99,RA1,1.330459679,2.3,Undergraduate,Major 8,New Transfer,Research Analytics Course Sample 1,Fourth,Male,Cont.Gen,Spring,Spring 2019,Non-URM
8c454954-1fc8-42ed-9c0c-7189aaedea11,RA1,3.557664221,3.6,Undergraduate,Major 78,New First-Year,Research Analytics Course Sample 1,Second,Female,First.Gen,Spring,Spring 2019,Non-URM
a579a8ab-5e38-4a24-85d4-b0de2f2af0b3,RA1,, ,Undergraduate,Major 20,New Transfer,Research Analytics Course Sample 1,First,Male,Unknown,Spring,Spring 2019,Non-URM
6259c5bd-0ce1-49b5-b784-adbcef6cf875,RA1,2.541179421,3.2,Undergraduate,Major 5,New First-Year,Research Analytics Course Sample 1,Fourth,Female,Cont.Gen,Spring,Spring 2019,Non-URM
5e98da84-70b0-4015-b7d7-43f5abfc3e26,RA3,2.367069145,3.6,Undergraduate,Major 1,New First-Year,Research Analytics Course Sample 3,Third,Female,Cont.Gen,Spring,Spring 2019,Non-URM
4b39f190-8c9c-4c75-937f-fee1adfbc417,RA2,2.970960577,3.5,Undergraduate,Major 70,New First-Year,Research Analytics Course Sample 2,Fourth,Female,First.Gen,Spring,Spring 2019,Non-URM
189f91a9-5629-411d-8a11-78c42ed025a6,RA2,3.614502392,3.8,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Second,Female,Cont.Gen,Spring,Spring 2019,Non-URM
0c23ec30-415c-4c6b-93af-ebb47dcea18d,RA2,2.969422238,3.8,Undergraduate,Major 4,New First-Year,Research Analytics Course Sample 2,Second,Female,Cont.Gen,Spring,Spring 2019,URM
a4dfef27-7e35-49c4-b1d0-bb62cc8bbb7d,RA2,2.205251254,4,Undergraduate,Major 15,New First-Year,Research Analytics Course Sample 2,Third,Male,First.Gen,Spring,Spring 2019,URM
e5e7ee79-fd3e-40c0-b7ce-e6c9951f403d,RA2,3.340824432,3.7,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Third,Male,Cont.Gen,Spring,Spring 2019,Non-URM
4800d9b8-14e6-4abe-9062-2d3f805d10d2,RA3,1.690043616,2.9,Undergraduate,Major 1,New First-Year,Research Analytics Course Sample 3,Third,Male,Cont.Gen,Spring,Spring 2019,Non-URM
5a6f601a-3cd9-4d98-a072-1f30c8717810,RA3,2.889686127,4.5,Undergraduate,Major 1,New First-Year,Research Analytics Course Sample 3,Third,Male,First.Gen,Spring,Spring 2019,Non-URM
281c0229-0b7b-4f54-a555-65ffb2df6c56,RA3,2.374424429,4,Undergraduate,Major 1,New First-Year,Research Analytics Course Sample 3,Fourth,Female,First.Gen,Spring,Spring 2019,Non-URM
400a6b38-e004-46b4-aef6-00ae1a9f44ac,RA1,3.159815715, ,Undergraduate,Major 5,New Transfer,Research Analytics Course Sample 1,Fourth,Male,Cont.Gen,Spring,Spring 2019,Non-URM
e4d1609f-3d9a-4fda-b3cd-632c1235edf7,RA1,2.55181745,3.6,Undergraduate,Major 5,New First-Year,Research Analytics Course Sample 1,Third,Female,First.Gen,Spring,Spring 2019,Non-URM
bbbbaa9c-f35d-4132-9b2f-b4d8d734b1dd,RA1,1.767708337,4,Undergraduate,Major 5,New First-Year,Research Analytics Course Sample 1,Second,Female,Cont.Gen,Spring,Spring 2019,Non-URM
49af1436-102c-42ca-b5c5-2b4f75c0e1d3,RA1,1.027207326, ,Undergraduate,Major 5,New Transfer,Research Analytics Course Sample 1,Third,Male,Cont.Gen,Spring,Spring 2019,Non-URM
299b7f39-9c04-46ca-a838-640c12d8f7e2,RA1,2.288423274,3.8,Undergraduate,Major 50,New First-Year,Research Analytics Course Sample 1,Second,Male,First.Gen,Spring,Spring 2019,URM
8c455950-f3f7-4999-890a-e1160dda9bef,RA1,2.411318694,3.8,Undergraduate,Major 5,New First-Year,Research Analytics Course Sample 1,First,Female,Cont.Gen,Spring,Spring 2019,Non-URM
1a6ac3a9-f499-4255-adb0-682e5f2f216a,RA1,3.463891172,3.8,Undergraduate,Major 21,New First-Year,Research Analytics Course Sample 1,First,Female,First.Gen,Spring,Spring 2019,Non-URM
9c5e30e5-78ad-4a2b-91b9-163191e5d1f6,RA1,2.165124561,3.2,Undergraduate,Major 36,New First-Year,Research Analytics Course Sample 1,Fourth,Male,Cont.Gen,Spring,Spring 2019,Non-URM
b028c6fa-0af5-43c0-8fb7-ae5ec1182d5b,RA1,2.052552782,3.4,Undergraduate,Major 11,New First-Year,Research Analytics Course Sample 1,Third,Male,Cont.Gen,Spring,Spring 2019,Non-URM
5c7e5875-e84b-48c2-877f-5b1ecd7d9e23,RA1,2.135713957, ,Undergraduate,Major 81,New First-Year,Research Analytics Course Sample 1,Second,Male,Unknown,Spring,Spring 2019,Non-URM
4677b0d9-c945-4a11-8732-02dcb5162090,RA1,2.690634922,3.7,Undergraduate,Major 45,New First-Year,Research Analytics Course Sample 1,Third,Female,Cont.Gen,Spring,Spring 2019,Non-URM
9e6950b1-c373-4c1d-9349-1b64a4ead375,RA1,2.110251127,3.6,Undergraduate,Major 31,New First-Year,Research Analytics Course Sample 1,Third,Female,Cont.Gen,Spring,Spring 2019,Non-URM
38788cb6-db37-4198-bf10-c8b1e77636b1,RA3,3.297643551,3.8,Undergraduate,Major 1,New First-Year,Research Analytics Course Sample 3,Fourth,Female,Cont.Gen,Spring,Spring 2019,Non-URM
deacf9b6-c8ff-4d1f-9ccf-f5136b2eb03d,RA3,3.558773283, ,Undergraduate,Major 48,,Research Analytics Course Sample 3,UNCLASSIFIED,Female,Unknown,Spring,Spring 2019,Non-URM
9b571ee1-7873-4876-b39f-22fac20e9896,RA3,3.633622666,3.8,Undergraduate,Major 1,New First-Year,Research Analytics Course Sample 3,Third,Female,Cont.Gen,Spring,Spring 2019,Non-URM
5f0d2365-a63b-4498-94e2-a20c25ad13e4,RA3,3.920892202,3.9,Undergraduate,Major 1,New First-Year,Research Analytics Course Sample 3,Third,Female,Cont.Gen,Spring,Spring 2019,Non-URM
20319561-a102-46a8-8aa1-b1967785a94a,RA2,3.641233291,4,Undergraduate,Major 14,New First-Year,Research Analytics Course Sample 2,Second,Female,Cont.Gen,Spring,Spring 2019,Non-URM
93842023-61d2-4a52-9124-23e3c891c765,RA2,3.788524126,4.1,Undergraduate,Major 34,New First-Year,Research Analytics Course Sample 2,Fourth,Female,Cont.Gen,Spring,Spring 2019,Non-URM
